mapFile,iterations,instructionCount
glider-10-10.json,1988,108743413
glider-10-10.json,1989,108798111
glider-10-10.json,1990,108852809
glider-10-10.json,1991,108907507
glider-10-10.json,1992,108962205
glider-10-10.json,1993,109016903
glider-10-10.json,1994,109071601
glider-10-10.json,1995,109126299
glider-10-10.json,1996,109180997
glider-10-10.json,1997,109235695
glider-10-10.json,1998,109290393
glider-10-10.json,1999,109345091
glider-10-10.json,2000,109399789
glider-10-10.json,2001,109454487
glider-10-10.json,2002,109509185
glider-10-10.json,2003,109563883
glider-10-10.json,2004,109618581
glider-10-10.json,2005,109673279
glider-10-10.json,2006,109727977
glider-10-10.json,2007,109782675
glider-10-10.json,2008,109837373
glider-10-10.json,2009,109892071
glider-10-10.json,2010,109946769
glider-10-10.json,2011,110001467
glider-10-10.json,2012,110056165
glider-10-10.json,2013,110110863
glider-10-10.json,2014,110165561
glider-10-10.json,2015,110220259
glider-10-10.json,2016,110274957
glider-10-10.json,2017,110329655
glider-10-10.json,2018,110384353
glider-10-10.json,2019,110439051
glider-10-10.json,2020,110493749
glider-10-10.json,2021,110548447
glider-10-10.json,2022,110603145
glider-10-10.json,2023,110657843
glider-10-10.json,2024,110712541
glider-10-10.json,2025,110767239
glider-10-10.json,2026,110821937
glider-10-10.json,2027,110876635
glider-10-10.json,2028,110931333
glider-10-10.json,2029,110986031
glider-10-10.json,2030,111040729
glider-10-10.json,2031,111095427
glider-10-10.json,2032,111150125
glider-10-10.json,2033,111204823
glider-10-10.json,2034,111259521
glider-10-10.json,2035,111314219
glider-10-10.json,2036,111368917
glider-10-10.json,2037,111423615
glider-10-10.json,2038,111478313
glider-10-10.json,2039,111533011
glider-10-10.json,2040,111587709
glider-10-10.json,2041,111642407
glider-10-10.json,2042,111697105
glider-10-10.json,2043,111751803
glider-10-10.json,2044,111806501
glider-10-10.json,2045,111861199
glider-10-10.json,2046,111915897
glider-10-10.json,2047,111970595
glider-10-10.json,2048,112025293
glider-10-10.json,2049,112079991
glider-10-10.json,2050,112134689
glider-10-10.json,2051,112189387
glider-10-10.json,2052,112244085
glider-10-10.json,2053,112298783
glider-10-10.json,2054,112353481
glider-10-10.json,2055,112408179
glider-10-10.json,2056,112462877
glider-10-10.json,2057,112517575
glider-10-10.json,2058,112572273
glider-10-10.json,2059,112626971
glider-10-10.json,2060,112681669
glider-10-10.json,2061,112736367
glider-10-10.json,2062,112791065
glider-10-10.json,2063,112845763
glider-10-10.json,2064,112900461
glider-10-10.json,2065,112955159
glider-10-10.json,2066,113009857
glider-10-10.json,2067,113064555
glider-10-10.json,2068,113119253
glider-10-10.json,2069,113173951
glider-10-10.json,2070,113228649
glider-10-10.json,2071,113283347
glider-10-10.json,2072,113338045
glider-10-10.json,2073,113392743
glider-10-10.json,2074,113447441
glider-10-10.json,2075,113502139
glider-10-10.json,2076,113556837
glider-10-10.json,2077,113611535
glider-10-10.json,2078,113666233
glider-10-10.json,2079,113720931
glider-10-10.json,2080,113775629
glider-10-10.json,2081,113830327
glider-10-10.json,2082,113885025
glider-10-10.json,2083,113939723
glider-10-10.json,2084,113994421
glider-10-10.json,2085,114049119
glider-10-10.json,2086,114103817
glider-10-10.json,2087,114158515
glider-10-10.json,2088,114213213
glider-10-10.json,2089,114267911
glider-10-10.json,2090,114322609
glider-10-10.json,2091,114377307
glider-10-10.json,2092,114432005
glider-10-10.json,2093,114486703
glider-10-10.json,2094,114541401
glider-10-10.json,2095,114596099
glider-10-10.json,2096,114650797
glider-10-10.json,2097,114705495
glider-10-10.json,2098,114760193
glider-10-10.json,2099,114814891
glider-10-10.json,2100,114869589
glider-10-10.json,2101,114924287
glider-10-10.json,2102,114978985
glider-10-10.json,2103,115033683
glider-10-10.json,2104,115088381
glider-10-10.json,2105,115143079
glider-10-10.json,2106,115197777
glider-10-10.json,2107,115252475
glider-10-10.json,2108,115307173
glider-10-10.json,2109,115361871
glider-10-10.json,2110,115416569
glider-10-10.json,2111,115471267
glider-10-10.json,2112,115525965
glider-10-10.json,2113,115580663
glider-10-10.json,2114,115635361
glider-10-10.json,2115,115690059
glider-10-10.json,2116,115744757
glider-10-10.json,2117,115799455
glider-10-10.json,2118,115854153
glider-10-10.json,2119,115908851
glider-10-10.json,2120,115963549
glider-10-10.json,2121,116018247
glider-10-10.json,2122,116072945
glider-10-10.json,2123,116127643
glider-10-10.json,2124,116182341
glider-10-10.json,2125,116237039
glider-10-10.json,2126,116291737
glider-10-10.json,2127,116346435
glider-10-10.json,2128,116401133
glider-10-10.json,2129,116455831
glider-10-10.json,2130,116510529
glider-10-10.json,2131,116565227
glider-10-10.json,2132,116619925
glider-10-10.json,2133,116674623
glider-10-10.json,2134,116729321
glider-10-10.json,2135,116784019
glider-10-10.json,2136,116838717
glider-10-10.json,2137,116893415
glider-10-10.json,2138,116948113
glider-10-10.json,2139,117002811
glider-10-10.json,2140,117057509
glider-10-10.json,2141,117112207
glider-10-10.json,2142,117166905
glider-10-10.json,2143,117221603
glider-10-10.json,2144,117276301
glider-10-10.json,2145,117330999
glider-10-10.json,2146,117385697
glider-10-10.json,2147,117440395
glider-10-10.json,2148,117495093
glider-10-10.json,2149,117549791
glider-10-10.json,2150,117604489
glider-10-10.json,2151,117659187
glider-10-10.json,2152,117713885
glider-10-10.json,2153,117768583
glider-10-10.json,2154,117823281
glider-10-10.json,2155,117877979
glider-10-10.json,2156,117932677
glider-10-10.json,2157,117987375
glider-10-10.json,2158,118042073
glider-10-10.json,2159,118096771
glider-10-10.json,2160,118151469
glider-10-10.json,2161,118206167
glider-10-10.json,2162,118260865
glider-10-10.json,2163,118315563
glider-10-10.json,2164,118370261
glider-10-10.json,2165,118424959
glider-10-10.json,2166,118479657
glider-10-10.json,2167,118534355
glider-10-10.json,2168,118589053
glider-10-10.json,2169,118643751
glider-10-10.json,2170,118698449
glider-10-10.json,2171,118753147
glider-10-10.json,2172,118807845
glider-10-10.json,2173,118862543
glider-10-10.json,2174,118917241
glider-10-10.json,2175,118971939
glider-10-10.json,2176,119026637
glider-10-10.json,2177,119081335
glider-10-10.json,2178,119136033
glider-10-10.json,2179,119190731
glider-10-10.json,2180,119245429
glider-10-10.json,2181,119300127
glider-10-10.json,2182,119354825
glider-10-10.json,2183,119409523
glider-10-10.json,2184,119464221
glider-10-10.json,2185,119518919
glider-10-10.json,2186,119573617
glider-10-10.json,2187,119628315
glider-10-10.json,2188,119683013
glider-10-10.json,2189,119737711
glider-10-10.json,2190,119792409
glider-10-10.json,2191,119847107
glider-10-10.json,2192,119901805
glider-10-10.json,2193,119956503
glider-10-10.json,2194,120011201
glider-10-10.json,2195,120065899
glider-10-10.json,2196,120120597
glider-10-10.json,2197,120175295
glider-10-10.json,2198,120229993
glider-10-10.json,2199,120284691
glider-10-10.json,2200,120339389
glider-10-10.json,2201,120394087
glider-10-10.json,2202,120448785
glider-10-10.json,2203,120503483
glider-10-10.json,2204,120558181
glider-10-10.json,2205,120612879
glider-10-10.json,2206,120667577
glider-10-10.json,2207,120722275
glider-10-10.json,2208,120776973
glider-10-10.json,2209,120831671
glider-10-10.json,2210,120886369
glider-10-10.json,2211,120941067
glider-10-10.json,2212,120995765
glider-10-10.json,2213,121050463
glider-10-10.json,2214,121105161
glider-10-10.json,2215,121159859
glider-10-10.json,2216,121214557
glider-10-10.json,2217,121269255
glider-10-10.json,2218,121323953
glider-10-10.json,2219,121378651
glider-10-10.json,2220,121433349
glider-10-10.json,2221,121488047
glider-10-10.json,2222,121542745
glider-10-10.json,2223,121597443
glider-10-10.json,2224,121652141
glider-10-10.json,2225,121706839
glider-10-10.json,2226,121761537
glider-10-10.json,2227,121816235
glider-10-10.json,2228,121870933
glider-10-10.json,2229,121925631
glider-10-10.json,2230,121980329
glider-10-10.json,2231,122035027
glider-10-10.json,2232,122089725
glider-10-10.json,2233,122144423
glider-10-10.json,2234,122199121
glider-10-10.json,2235,122253819
glider-10-10.json,2236,122308517
glider-10-10.json,2237,122363215
glider-10-10.json,2238,122417913
glider-10-10.json,2239,122472611
glider-10-10.json,2240,122527309
glider-10-10.json,2241,122582007
glider-10-10.json,2242,122636705
glider-10-10.json,2243,122691403
glider-10-10.json,2244,122746101
glider-10-10.json,2245,122800799
glider-10-10.json,2246,122855497
glider-10-10.json,2247,122910195
glider-10-10.json,2248,122964893
glider-10-10.json,2249,123019591
glider-10-10.json,2250,123074289
glider-10-10.json,2251,123128987
glider-10-10.json,2252,123183685
glider-10-10.json,2253,123238383
glider-10-10.json,2254,123293081
glider-10-10.json,2255,123347779
glider-10-10.json,2256,123402477
glider-10-10.json,2257,123457175
glider-10-10.json,2258,123511873
glider-10-10.json,2259,123566571
glider-10-10.json,2260,123621269
glider-10-10.json,2261,123675967
glider-10-10.json,2262,123730665
glider-10-10.json,2263,123785363
glider-10-10.json,2264,123840061
glider-10-10.json,2265,123894759
glider-10-10.json,2266,123949457
glider-10-10.json,2267,124004155
glider-10-10.json,2268,124058853
glider-10-10.json,2269,124113551
glider-10-10.json,2270,124168249
glider-10-10.json,2271,124222947
glider-10-10.json,2272,124277645
glider-10-10.json,2273,124332343
glider-10-10.json,2274,124387041
glider-10-10.json,2275,124441739
glider-10-10.json,2276,124496437
glider-10-10.json,2277,124551135
glider-10-10.json,2278,124605833
glider-10-10.json,2279,124660531
glider-10-10.json,2280,124715229
glider-10-10.json,2281,124769927
glider-10-10.json,2282,124824625
glider-10-10.json,2283,124879323
glider-10-10.json,2284,124934021
glider-10-10.json,2285,124988719
glider-10-10.json,2286,125043417
glider-10-10.json,2287,125098115
glider-10-10.json,2288,125152813
glider-10-10.json,2289,125207511
glider-10-10.json,2290,125262209
glider-10-10.json,2291,125316907
glider-10-10.json,2292,125371605
glider-10-10.json,2293,125426303
glider-10-10.json,2294,125481001
glider-10-10.json,2295,125535699
glider-10-10.json,2296,125590397
glider-10-10.json,2297,125645095
glider-10-10.json,2298,125699793
glider-10-10.json,2299,125754491
glider-10-10.json,2300,125809189
glider-10-10.json,2301,125863887
glider-10-10.json,2302,125918585
glider-10-10.json,2303,125973283
glider-10-10.json,2304,126027981
glider-10-10.json,2305,126082679
glider-10-10.json,2306,126137377
glider-10-10.json,2307,126192075
glider-10-10.json,2308,126246773
glider-10-10.json,2309,126301471
glider-10-10.json,2310,126356169
glider-10-10.json,2311,126410867
glider-10-10.json,2312,126465565
glider-10-10.json,2313,126520263
glider-10-10.json,2314,126574961
glider-10-10.json,2315,126629659
glider-10-10.json,2316,126684357
glider-10-10.json,2317,126739055
glider-10-10.json,2318,126793753
glider-10-10.json,2319,126848451
glider-10-10.json,2320,126903149
glider-10-10.json,2321,126957847
glider-10-10.json,2322,127012545
glider-10-10.json,2323,127067243
glider-10-10.json,2324,127121941
glider-10-10.json,2325,127176639
glider-10-10.json,2326,127231337
glider-10-10.json,2327,127286035
glider-10-10.json,2328,127340733
glider-10-10.json,2329,127395431
glider-10-10.json,2330,127450129
glider-10-10.json,2331,127504827
glider-10-10.json,2332,127559525
glider-10-10.json,2333,127614223
glider-10-10.json,2334,127668921
glider-10-10.json,2335,127723619
glider-10-10.json,2336,127778317
glider-10-10.json,2337,127833015
glider-10-10.json,2338,127887713
glider-10-10.json,2339,127942411
glider-10-10.json,2340,127997109
glider-10-10.json,2341,128051807
glider-10-10.json,2342,128106505
glider-10-10.json,2343,128161203
glider-10-10.json,2344,128215901
glider-10-10.json,2345,128270599
glider-10-10.json,2346,128325297
glider-10-10.json,2347,128379995
glider-10-10.json,2348,128434693
glider-10-10.json,2349,128489391
glider-10-10.json,2350,128544089
glider-10-10.json,2351,128598787
glider-10-10.json,2352,128653485
glider-10-10.json,2353,128708183
glider-10-10.json,2354,128762881
glider-10-10.json,2355,128817579
glider-10-10.json,2356,128872277
glider-10-10.json,2357,128926975
glider-10-10.json,2358,128981673
glider-10-10.json,2359,129036371
glider-10-10.json,2360,129091069
glider-10-10.json,2361,129145767
glider-10-10.json,2362,129200465
glider-10-10.json,2363,129255163
glider-10-10.json,2364,129309861
glider-10-10.json,2365,129364559
glider-10-10.json,2366,129419257
glider-10-10.json,2367,129473955
glider-10-10.json,2368,129528653
glider-10-10.json,2369,129583351
glider-10-10.json,2370,129638049
glider-10-10.json,2371,129692747
glider-10-10.json,2372,129747445
glider-10-10.json,2373,129802143
glider-10-10.json,2374,129856841
glider-10-10.json,2375,129911539
glider-10-10.json,2376,129966237
glider-10-10.json,2377,130020935
glider-10-10.json,2378,130075633
glider-10-10.json,2379,130130331
glider-10-10.json,2380,130185029
glider-10-10.json,2381,130239727
glider-10-10.json,2382,130294425
glider-10-10.json,2383,130349123
glider-10-10.json,2384,130403821
glider-10-10.json,2385,130458519
glider-10-10.json,2386,130513217
glider-10-10.json,2387,130567915
glider-10-10.json,2388,130622613
glider-10-10.json,2389,130677311
glider-10-10.json,2390,130732009
glider-10-10.json,2391,130786707
glider-10-10.json,2392,130841405
glider-10-10.json,2393,130896103
glider-10-10.json,2394,130950801
glider-10-10.json,2395,131005499
glider-10-10.json,2396,131060197
glider-10-10.json,2397,131114895
glider-10-10.json,2398,131169593
glider-10-10.json,2399,131224291
glider-10-10.json,2400,131278989
glider-10-10.json,2401,131333687
glider-10-10.json,2402,131388385
glider-10-10.json,2403,131443083
glider-10-10.json,2404,131497781
glider-10-10.json,2405,131552479
glider-10-10.json,2406,131607177
glider-10-10.json,2407,131661875
glider-10-10.json,2408,131716573
glider-10-10.json,2409,131771271
glider-10-10.json,2410,131825969
glider-10-10.json,2411,131880667
glider-10-10.json,2412,131935365
glider-10-10.json,2413,131990063
glider-10-10.json,2414,132044761
glider-10-10.json,2415,132099459
glider-10-10.json,2416,132154157
glider-10-10.json,2417,132208855
glider-10-10.json,2418,132263553
glider-10-10.json,2419,132318251
glider-10-10.json,2420,132372949
glider-10-10.json,2421,132427647
glider-10-10.json,2422,132482345
glider-10-10.json,2423,132537043
glider-10-10.json,2424,132591741
glider-10-10.json,2425,132646439
glider-10-10.json,2426,132701137
glider-10-10.json,2427,132755835
glider-10-10.json,2428,132810533
glider-10-10.json,2429,132865231
glider-10-10.json,2430,132919929
glider-10-10.json,2431,132974627
glider-10-10.json,2432,133029325
glider-10-10.json,2433,133084023
glider-10-10.json,2434,133138721
glider-10-10.json,2435,133193419
glider-10-10.json,2436,133248117
glider-10-10.json,2437,133302815
glider-10-10.json,2438,133357513
glider-10-10.json,2439,133412211
glider-10-10.json,2440,133466909
glider-10-10.json,2441,133521607
glider-10-10.json,2442,133576305
glider-10-10.json,2443,133631003
glider-10-10.json,2444,133685701
glider-10-10.json,2445,133740399
glider-10-10.json,2446,133795097
glider-10-10.json,2447,133849795
glider-10-10.json,2448,133904493
glider-10-10.json,2449,133959191
glider-10-10.json,2450,134013889
glider-10-10.json,2451,134068587
glider-10-10.json,2452,134123285
glider-10-10.json,2453,134177983
glider-10-10.json,2454,134232681
glider-10-10.json,2455,134287379
glider-10-10.json,2456,134342077
glider-10-10.json,2457,134396775
glider-10-10.json,2458,134451473
glider-10-10.json,2459,134506171
glider-10-10.json,2460,134560869
glider-10-10.json,2461,134615567
glider-10-10.json,2462,134670265
glider-10-10.json,2463,134724963
glider-10-10.json,2464,134779661
glider-10-10.json,2465,134834359
glider-10-10.json,2466,134889057
glider-10-10.json,2467,134943755
glider-10-10.json,2468,134998453
glider-10-10.json,2469,135053151
glider-10-10.json,2470,135107849
glider-10-10.json,2471,135162547
glider-10-10.json,2472,135217245
glider-10-10.json,2473,135271943
glider-10-10.json,2474,135326641
glider-10-10.json,2475,135381339
glider-10-10.json,2476,135436037
glider-10-10.json,2477,135490735
glider-10-10.json,2478,135545433
glider-10-10.json,2479,135600131
glider-10-10.json,2480,135654829
glider-10-10.json,2481,135709527
glider-10-10.json,2482,135764225
glider-10-10.json,2483,135818923
glider-10-10.json,2484,135873621
glider-10-10.json,2485,135928319
glider-10-10.json,2486,135983017
glider-10-10.json,2487,136037715
glider-10-10.json,2488,136092413
glider-10-10.json,2489,136147111
glider-10-10.json,2490,136201809
glider-10-10.json,2491,136256507
glider-10-10.json,2492,136311205
glider-10-10.json,2493,136365903
glider-10-10.json,2494,136420601
glider-10-10.json,2495,136475299
glider-10-10.json,2496,136529997
glider-10-10.json,2497,136584695
glider-10-10.json,2498,136639393
glider-10-10.json,2499,136694091
glider-10-10.json,2500,136748789
glider-10-10.json,2501,136803487
glider-10-10.json,2502,136858185
glider-10-10.json,2503,136912883
glider-10-10.json,2504,136967581
glider-10-10.json,2505,137022279
glider-10-10.json,2506,137076977
glider-10-10.json,2507,137131675
glider-10-10.json,2508,137186373
glider-10-10.json,2509,137241071
glider-10-10.json,2510,137295769
glider-10-10.json,2511,137350467
glider-10-10.json,2512,137405165
glider-10-10.json,2513,137459863
glider-10-10.json,2514,137514561
glider-10-10.json,2515,137569259
glider-10-10.json,2516,137623957
glider-10-10.json,2517,137678655
glider-10-10.json,2518,137733353
glider-10-10.json,2519,137788051
glider-10-10.json,2520,137842749
glider-10-10.json,2521,137897447
glider-10-10.json,2522,137952145
glider-10-10.json,2523,138006843
glider-10-10.json,2524,138061541
glider-10-10.json,2525,138116239
glider-10-10.json,2526,138170937
glider-10-10.json,2527,138225635
glider-10-10.json,2528,138280333
glider-10-10.json,2529,138335031
glider-10-10.json,2530,138389729
glider-10-10.json,2531,138444427
glider-10-10.json,2532,138499125
glider-10-10.json,2533,138553823
glider-10-10.json,2534,138608521
glider-10-10.json,2535,138663219
glider-10-10.json,2536,138717917
glider-10-10.json,2537,138772615
glider-10-10.json,2538,138827313
glider-10-10.json,2539,138882011
glider-10-10.json,2540,138936709
glider-10-10.json,2541,138991407
glider-10-10.json,2542,139046105
glider-10-10.json,2543,139100803
glider-10-10.json,2544,139155501
glider-10-10.json,2545,139210199
glider-10-10.json,2546,139264897
glider-10-10.json,2547,139319595
glider-10-10.json,2548,139374293
glider-10-10.json,2549,139428991
glider-10-10.json,2550,139483689
glider-10-10.json,2551,139538387
glider-10-10.json,2552,139593085
glider-10-10.json,2553,139647783
glider-10-10.json,2554,139702481
glider-10-10.json,2555,139757179
glider-10-10.json,2556,139811877
glider-10-10.json,2557,139866575
glider-10-10.json,2558,139921273
glider-10-10.json,2559,139975971
glider-10-10.json,2560,140030669
glider-10-10.json,2561,140085367
glider-10-10.json,2562,140140065
glider-10-10.json,2563,140194763
glider-10-10.json,2564,140249461
glider-10-10.json,2565,140304159
glider-10-10.json,2566,140358857
glider-10-10.json,2567,140413555
glider-10-10.json,2568,140468253
glider-10-10.json,2569,140522951
glider-10-10.json,2570,140577649
glider-10-10.json,2571,140632347
glider-10-10.json,2572,140687045
glider-10-10.json,2573,140741743
glider-10-10.json,2574,140796441
glider-10-10.json,2575,140851139
glider-10-10.json,2576,140905837
glider-10-10.json,2577,140960535
glider-10-10.json,2578,141015233
glider-10-10.json,2579,141069931
glider-10-10.json,2580,141124629
glider-10-10.json,2581,141179327
glider-10-10.json,2582,141234025
glider-10-10.json,2583,141288723
glider-10-10.json,2584,141343421
glider-10-10.json,2585,141398119
glider-10-10.json,2586,141452817
glider-10-10.json,2587,141507515
glider-10-10.json,2588,141562213
glider-10-10.json,2589,141616911
glider-10-10.json,2590,141671609
glider-10-10.json,2591,141726307
glider-10-10.json,2592,141781005
glider-10-10.json,2593,141835703
glider-10-10.json,2594,141890401
glider-10-10.json,2595,141945099
glider-10-10.json,2596,141999797
glider-10-10.json,2597,142054495
glider-10-10.json,2598,142109193
glider-10-10.json,2599,142163891
glider-10-10.json,2600,142218589
glider-10-10.json,2601,142273287
glider-10-10.json,2602,142327985
glider-10-10.json,2603,142382683
glider-10-10.json,2604,142437381
glider-10-10.json,2605,142492079
glider-10-10.json,2606,142546777
glider-10-10.json,2607,142601475
glider-10-10.json,2608,142656173
glider-10-10.json,2609,142710871
glider-10-10.json,2610,142765569
glider-10-10.json,2611,142820267
glider-10-10.json,2612,142874965
glider-10-10.json,2613,142929663
glider-10-10.json,2614,142984361
glider-10-10.json,2615,143039059
glider-10-10.json,2616,143093757
glider-10-10.json,2617,143148455
glider-10-10.json,2618,143203153
glider-10-10.json,2619,143257851
glider-10-10.json,2620,143312549
glider-10-10.json,2621,143367247
glider-10-10.json,2622,143421945
glider-10-10.json,2623,143476643
glider-10-10.json,2624,143531341
glider-10-10.json,2625,143586039
glider-10-10.json,2626,143640737
glider-10-10.json,2627,143695435
glider-10-10.json,2628,143750133
glider-10-10.json,2629,143804831
glider-10-10.json,2630,143859529
glider-10-10.json,2631,143914227
glider-10-10.json,2632,143968925
glider-10-10.json,2633,144023623
glider-10-10.json,2634,144078321
glider-10-10.json,2635,144133019
glider-10-10.json,2636,144187717
glider-10-10.json,2637,144242415
glider-10-10.json,2638,144297113
glider-10-10.json,2639,144351811
glider-10-10.json,2640,144406509
glider-10-10.json,2641,144461207
glider-10-10.json,2642,144515905
glider-10-10.json,2643,144570603
glider-10-10.json,2644,144625301
glider-10-10.json,2645,144679999
glider-10-10.json,2646,144734697
glider-10-10.json,2647,144789395
glider-10-10.json,2648,144844093
glider-10-10.json,2649,144898791
glider-10-10.json,2650,144953489
glider-10-10.json,2651,145008187
glider-10-10.json,2652,145062885
glider-10-10.json,2653,145117583
glider-10-10.json,2654,145172281
glider-10-10.json,2655,145226979
glider-10-10.json,2656,145281677
glider-10-10.json,2657,145336375
glider-10-10.json,2658,145391073
glider-10-10.json,2659,145445771
glider-10-10.json,2660,145500469
glider-10-10.json,2661,145555167
glider-10-10.json,2662,145609865
glider-10-10.json,2663,145664563
glider-10-10.json,2664,145719261
glider-10-10.json,2665,145773959
glider-10-10.json,2666,145828657
glider-10-10.json,2667,145883355
glider-10-10.json,2668,145938053
glider-10-10.json,2669,145992751
glider-10-10.json,2670,146047449
glider-10-10.json,2671,146102147
glider-10-10.json,2672,146156845
glider-10-10.json,2673,146211543
glider-10-10.json,2674,146266241
glider-10-10.json,2675,146320939
glider-10-10.json,2676,146375637
glider-10-10.json,2677,146430335
glider-10-10.json,2678,146485033
glider-10-10.json,2679,146539731
glider-10-10.json,2680,146594429
glider-10-10.json,2681,146649127
glider-10-10.json,2682,146703825
glider-10-10.json,2683,146758523
glider-10-10.json,2684,146813221
glider-10-10.json,2685,146867919
glider-10-10.json,2686,146922617
glider-10-10.json,2687,146977315
glider-10-10.json,2688,147032013
glider-10-10.json,2689,147086711
glider-10-10.json,2690,147141409
glider-10-10.json,2691,147196107
glider-10-10.json,2692,147250805
glider-10-10.json,2693,147305503
glider-10-10.json,2694,147360201
glider-10-10.json,2695,147414899
glider-10-10.json,2696,147469597
glider-10-10.json,2697,147524295
glider-10-10.json,2698,147578993
glider-10-10.json,2699,147633691
glider-10-10.json,2700,147688389
glider-10-10.json,2701,147743087
glider-10-10.json,2702,147797785
glider-10-10.json,2703,147852483
glider-10-10.json,2704,147907181
glider-10-10.json,2705,147961879
glider-10-10.json,2706,148016577
glider-10-10.json,2707,148071275
glider-10-10.json,2708,148125973
glider-10-10.json,2709,148180671
glider-10-10.json,2710,148235369
glider-10-10.json,2711,148290067
glider-10-10.json,2712,148344765
glider-10-10.json,2713,148399463
glider-10-10.json,2714,148454161
glider-10-10.json,2715,148508859
glider-10-10.json,2716,148563557
glider-10-10.json,2717,148618255
glider-10-10.json,2718,148672953
glider-10-10.json,2719,148727651
glider-10-10.json,2720,148782349
glider-10-10.json,2721,148837047
glider-10-10.json,2722,148891745
glider-10-10.json,2723,148946443
glider-10-10.json,2724,149001141
glider-10-10.json,2725,149055839
glider-10-10.json,2726,149110537
glider-10-10.json,2727,149165235
glider-10-10.json,2728,149219933
glider-10-10.json,2729,149274631
glider-10-10.json,2730,149329329
glider-10-10.json,2731,149384027
glider-10-10.json,2732,149438725
glider-10-10.json,2733,149493423
glider-10-10.json,2734,149548121
glider-10-10.json,2735,149602819
glider-10-10.json,2736,149657517
glider-10-10.json,2737,149712215
glider-10-10.json,2738,149766913
glider-10-10.json,2739,149821611
glider-10-10.json,2740,149876309
glider-10-10.json,2741,149931007
glider-10-10.json,2742,149985705
glider-10-10.json,2743,150040403
glider-10-10.json,2744,150095101
glider-10-10.json,2745,150149799
glider-10-10.json,2746,150204497
glider-10-10.json,2747,150259195
glider-10-10.json,2748,150313893
glider-10-10.json,2749,150368591
glider-10-10.json,2750,150423289
glider-10-10.json,2751,150477987
glider-10-10.json,2752,150532685
glider-10-10.json,2753,150587383
glider-10-10.json,2754,150642081
glider-10-10.json,2755,150696779
glider-10-10.json,2756,150751477
glider-10-10.json,2757,150806175
glider-10-10.json,2758,150860873
glider-10-10.json,2759,150915571
glider-10-10.json,2760,150970269
glider-10-10.json,2761,151024967
glider-10-10.json,2762,151079665
glider-10-10.json,2763,151134363
glider-10-10.json,2764,151189061
glider-10-10.json,2765,151243759
glider-10-10.json,2766,151298457
glider-10-10.json,2767,151353155
glider-10-10.json,2768,151407853
glider-10-10.json,2769,151462551
glider-10-10.json,2770,151517249
glider-10-10.json,2771,151571947
glider-10-10.json,2772,151626645
glider-10-10.json,2773,151681343
glider-10-10.json,2774,151736041
glider-10-10.json,2775,151790739
glider-10-10.json,2776,151845437
glider-10-10.json,2777,151900135
glider-10-10.json,2778,151954833
glider-10-10.json,2779,152009531
glider-10-10.json,2780,152064229
glider-10-10.json,2781,152118927
glider-10-10.json,2782,152173625
glider-10-10.json,2783,152228323
glider-10-10.json,2784,152283021
glider-10-10.json,2785,152337719
glider-10-10.json,2786,152392417
glider-10-10.json,2787,152447115
glider-10-10.json,2788,152501813
glider-10-10.json,2789,152556511
glider-10-10.json,2790,152611209
glider-10-10.json,2791,152665907
glider-10-10.json,2792,152720605
glider-10-10.json,2793,152775303
glider-10-10.json,2794,152830001
glider-10-10.json,2795,152884699
glider-10-10.json,2796,152939397
glider-10-10.json,2797,152994095
glider-10-10.json,2798,153048793
glider-10-10.json,2799,153103491
glider-10-10.json,2800,153158189
glider-10-10.json,2801,153212887
glider-10-10.json,2802,153267585
glider-10-10.json,2803,153322283
glider-10-10.json,2804,153376981
glider-10-10.json,2805,153431679
glider-10-10.json,2806,153486377
glider-10-10.json,2807,153541075
glider-10-10.json,2808,153595773
glider-10-10.json,2809,153650471
glider-10-10.json,2810,153705169
glider-10-10.json,2811,153759867
glider-10-10.json,2812,153814565
glider-10-10.json,2813,153869263
glider-10-10.json,2814,153923961
glider-10-10.json,2815,153978659
glider-10-10.json,2816,154033357
glider-10-10.json,2817,154088055
glider-10-10.json,2818,154142753
glider-10-10.json,2819,154197451
glider-10-10.json,2820,154252149
glider-10-10.json,2821,154306847
glider-10-10.json,2822,154361545
glider-10-10.json,2823,154416243
glider-10-10.json,2824,154470941
glider-10-10.json,2825,154525639
glider-10-10.json,2826,154580337
glider-10-10.json,2827,154635035
glider-10-10.json,2828,154689733
glider-10-10.json,2829,154744431
glider-10-10.json,2830,154799129
glider-10-10.json,2831,154853827
glider-10-10.json,2832,154908525
glider-10-10.json,2833,154963223
glider-10-10.json,2834,155017921
glider-10-10.json,2835,155072619
glider-10-10.json,2836,155127317
glider-10-10.json,2837,155182015
glider-10-10.json,2838,155236713
glider-10-10.json,2839,155291411
glider-10-10.json,2840,155346109
glider-10-10.json,2841,155400807
glider-10-10.json,2842,155455505
glider-10-10.json,2843,155510203
glider-10-10.json,2844,155564901
glider-10-10.json,2845,155619599
glider-10-10.json,2846,155674297
glider-10-10.json,2847,155728995
glider-10-10.json,2848,155783693
glider-10-10.json,2849,155838391
glider-10-10.json,2850,155893089
glider-10-10.json,2851,155947787
glider-10-10.json,2852,156002485
glider-10-10.json,2853,156057183
glider-10-10.json,2854,156111881
glider-10-10.json,2855,156166579
glider-10-10.json,2856,156221277
glider-10-10.json,2857,156275975
glider-10-10.json,2858,156330673
glider-10-10.json,2859,156385371
glider-10-10.json,2860,156440069
glider-10-10.json,2861,156494767
